0.284 (0.284)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/award/award_winning_work/awards_won./award/award_honor/award, /award/award_category/winners./award/award_honor/award_winner
0.112 (0.112)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.110 (0.110)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/film/film/prequel, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.285 (0.285)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.109 (0.109)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/organization/role/leaders./organization/leadership/organization, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.119 (0.119)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/government/legislative_session/members./government/government_position_held/district_represented, /government/legislative_session/members./government/government_position_held/legislative_sessions
0.115 (0.115)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.890 (0.890)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.104 (0.104)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/people/deceased_person/place_of_death, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.194 (0.194)	inv_/user/jg/default_domain/olympic_games/sports <-- /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.077 (0.077)	inv_/user/jg/default_domain/olympic_games/sports <-- /base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.070 (0.070)	inv_/user/jg/default_domain/olympic_games/sports <-- inv_/medicine/disease/notable_people_with_this_condition, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.073 (0.073)	inv_/user/jg/default_domain/olympic_games/sports <-- inv_/music/group_member/membership./music/group_membership/role, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.077 (0.077)	inv_/user/jg/default_domain/olympic_games/sports <-- inv_/olympics/olympic_games/participating_countries, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.104 (0.104)	inv_/user/jg/default_domain/olympic_games/sports <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.092 (0.092)	inv_/user/jg/default_domain/olympic_games/sports <-- inv_/music/performance_role/track_performances./music/track_contribution/role, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.118 (0.118)	inv_/user/jg/default_domain/olympic_games/sports <-- /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.068 (0.068)	inv_/user/jg/default_domain/olympic_games/sports <-- inv_/music/instrument/family, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.065 (0.065)	inv_/user/jg/default_domain/olympic_games/sports <-- /broadcast/content/artist, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, inv_/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, inv_/film/film/edited_by
0.003 (0.003)	inv_/film/film/cinematography <-- /film/film/prequel, inv_/people/deceased_person/place_of_death
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/film/film/other_crew./film/film_crew_gig/crewmember, inv_/people/deceased_person/place_of_death
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, inv_/people/deceased_person/place_of_death
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, inv_/people/person/sibling_s./people/sibling_relationship/sibling
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/people/deceased_person/place_of_death, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/olympics/olympic_games/sports, inv_/people/deceased_person/place_of_death
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/sports/sports_team/roster./american_football/football_historical_roster_position/position_s
0.003 (0.003)	inv_/film/film/cinematography <-- inv_/film/film/edited_by, inv_/influence/influence_node/influenced_by
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/organization/organization_founder/organizations_founded, inv_/film/film/edited_by
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/film/film/edited_by, inv_/location/administrative_division/first_level_division_of
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- /award/ranked_item/appears_in_ranked_lists./award/ranking/list, inv_/film/film/edited_by
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /media_common/netflix_genre/titles
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- /award/ranked_item/appears_in_ranked_lists./award/ranking/list, inv_/location/administrative_division/first_level_division_of
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/film/film/edited_by, /award/ranked_item/appears_in_ranked_lists./award/ranking/list
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/film/film/edited_by, /organization/organization/child./organization/organization_relationship/child
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- /organization/organization/child./organization/organization_relationship/child, inv_/film/film/edited_by
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/people/deceased_person/place_of_death, /media_common/netflix_genre/titles
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/location/administrative_division/first_level_division_of, /media_common/netflix_genre/titles
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/broadcast/content/artist, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.003 (0.003)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/instrument/family
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/hud_county_place/county
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.003 (0.003)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.003 (0.003)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/people/deceased_person/place_of_death, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.003 (0.003)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.003 (0.003)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/people/deceased_person/place_of_death, inv_/location/hud_county_place/county
0.003 (0.003)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.003 (0.003)	inv_/film/film/distributors./film/film_film_distributor_relationship/region <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.003 (0.003)	inv_/medicine/symptom/symptom_of <-- inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/instrument/family
0.003 (0.003)	inv_/medicine/symptom/symptom_of <-- inv_/education/field_of_study/students_majoring./education/education/student, inv_/music/instrument/family
0.003 (0.003)	inv_/medicine/symptom/symptom_of <-- inv_/music/instrument/family, inv_/medicine/symptom/symptom_of
0.003 (0.003)	inv_/medicine/symptom/symptom_of <-- inv_/music/instrument/family, /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office
